x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,labels
0.5,0.625,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.4505620629548081,0.5138778472918324,0.04538545240092697,0.16326530612244894,0.034482758620689655,1.0,1
0.5,0.5,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.45664535934852146,0.6213289090133998,0.32798132750787024,0.8571428571428572,0.41379310344827586,0.0,0
0.5,0.625,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.45927683384382223,0.36672312283248654,0.13872299424375578,0.0,0.13793103448275862,0.0,0
0.5,0.5,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.47182852784984747,0.8086884887030061,0.682634083943152,0.6122448979591835,0.6206896551724138,,1
0.5,0.3125,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.47275567948549746,0.6126185291440556,0.04527747090729374,0.7551020408163263,0.034482758620689655,0.0,0
0.5,0.5,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.4734719495726467,0.5397900752364823,0.0337151448197955,0.7551020408163263,0.034482758620689655,1.0,0
0.5,0.6875,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.47541078725778546,0.13622066295669008,0.10074673355981759,0.16326530612244894,0.10344827586206896,1.0,0
0.5,0.8125,0.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.4781066472833397,0.20347839111449081,0.1422531584586888,0.26530612244897966,0.13793103448275862,1.0,1
0.5,0.625,1.0,0.6666666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.4790069842393312,0.21047780350949966,0.0438072613401334,0.8775510204081631,0.034482758620689655,0.0,0
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.47986884137253594,0.1695240399571394,0.04169746907991462,0.7551020408163263,0.034482758620689655,0.0,1
0.5,0.3125,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.4888291862487051,0.4077402555505629,0.48572567716855913,0.7551020408163263,0.5517241379310345,0.0,0
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.49220132158496877,0.5017340108073233,0.17933234211859692,0.7551020408163263,0.20689655172413793,0.0,0
0.5,0.6875,0.0,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.4998727438931461,0.7606777044231678,0.4150559427199708,0.36734693877551017,0.3793103448275862,0.0,1
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.5015157111298495,0.48242369776364463,0.0845245907086078,0.6530612244897958,0.034482758620689655,1.0,1
0.5,0.375,0.0,0.7777777777777778,0.0,1.0,0.0,0.0,1.0,0.0,0.50245058902913,0.38974341248718225,0.0457010906130857,0.5306122448979593,0.034482758620689655,0.0,1
0.5,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5079060886290307,0.30547970458447116,0.29356014984508805,0.6530612244897958,0.3793103448275862,1.0,0
0.5,0.6875,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5093162074892644,0.2966253038839538,0.07175785565366181,0.6326530612244898,0.06896551724137931,0.0,1
0.5,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5116590833136643,0.350166488080836,0.12289955229211487,0.6122448979591835,0.13793103448275862,0.0,1
0.5,0.3125,0.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5166967586960614,0.33427810998582835,0.2706514606573581,0.3877551020408161,0.3448275862068966,0.0,1
0.5,0.1875,0.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5213846312799754,0.45891949811620764,0.25147228613434564,0.3877551020408161,0.3103448275862069,0.0,0
0.5,0.375,0.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5216158132074267,0.3786192434873781,0.007118472311053152,0.5918367346938775,0.034482758620689655,,0
0.5,0.5,0.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5233752803800475,0.2539605728572581,0.09091211137045128,0.2857142857142856,0.10344827586206896,0.0,0
0.5,0.625,1.0,0.6666666666666667,0.0,1.0,0.0,1.0,0.3333333333333333,0.0,0.5245670944188806,0.12101782401806599,0.05978852239785367,0.9183673469387754,0.034482758620689655,0.0,0
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5263338333690359,0.17940962980885558,0.09131081227002019,0.5306122448979593,0.06896551724137931,,0
0.5,0.6875,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5271912971366469,0.14510962865668894,0.04145658728642507,0.5306122448979593,0.034482758620689655,1.0,1
0.5,0.5,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5289528852443819,0.1667761224983582,0.09102839913282554,0.08163265306122436,0.10344827586206896,1.0,1
0.5,0.3125,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5323383521727921,0.2283306257417073,0.18006329376780655,0.020408163265306145,0.1724137931034483,0.0,1
0.5,0.1875,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5344679225228465,0.27670434251610154,0.11120432590476033,0.18367346938775508,0.13793103448275862,0.0,0
0.5,0.375,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5360728644228588,0.2707476409387854,0.08243971725461206,0.7142857142857144,0.06896551724137931,0.0,0
0.5,0.5,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5373648168981567,0.1911386862995864,0.0652789660356671,0.30612244897959173,0.10344827586206896,0.0,1
0.5,0.375,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5448327809307332,0.3941389282545828,0.4039006238007825,0.20408163265306123,0.41379310344827586,0.0,0
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5494853550945318,0.5100296106828892,0.2495369255176882,0.5510204081632653,0.3103448275862069,1.0,1
0.5,0.375,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5520878939750599,0.5598665791020014,0.1371364969142212,0.6530612244897958,0.06896551724137931,1.0,0
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5539149280806054,0.3453619531529041,0.09461670722894569,0.7551020408163263,0.06896551724137931,0.0,0
0.5,0.625,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5574194703661433,0.30170635880773805,0.18659202099824743,0.7959183673469385,0.1724137931034483,0.0,1
0.5,0.5,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5603883250399723,0.3156360535987926,0.15722105473000475,0.44897959183673475,0.24137931034482757,0.0,1
0.5,0.375,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.562951626620887,0.34363370317882785,0.1349851733102973,0.5306122448979593,0.13793103448275862,0.0,0
0.5,0.5,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5636850156843153,0.23825654142615194,0.03465375318753063,,0.0,0.0,0
0.5,0.625,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5677273665166763,0.27907780581383296,0.21607927502886434,0.7142857142857144,0.24137931034482757,0.0,1
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5726744476706225,0.3697245169541323,0.26568431195022885,0.7551020408163263,0.24137931034482757,0.0,1
0.5,0.375,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5741251672887572,0.39700206237830254,0.07398393567625487,0.12244897959183665,0.06896551724137931,0.0,0
0.5,0.5,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5816909973273189,0.5309875220351872,0.4092664734074807,0.5714285714285712,0.48275862068965514,0.0,0
0.5,0.625,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5840261468880884,0.43166499602502517,0.1224759325863229,0.693877551020408,0.10344827586206896,0.0,1
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5872540586365843,0.49924533084465345,0.17142477427714697,0.7959183673469385,0.1724137931034483,0.0,1
0.5,0.375,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5932655462271443,0.44013918173124567,0.3240441561246273,0.7551020408163263,0.3448275862068966,0.0,0
0.5,0.5,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.5981670272761347,0.5377276969340846,0.26318412505918215,0.20408163265306123,0.27586206896551724,0.0,0
0.5,0.625,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.6009119718000467,0.519362160542901,0.1449443895307789,0.7959183673469385,0.10344827586206896,,1
0.5,0.5,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.6046023988988106,0.4311004343668269,0.1967838127434775,0.5714285714285712,0.13793103448275862,0.0,0
0.5,0.625,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.6059188936232874,0.2947760764116922,0.06662458157171217,0.7551020408163263,0.034482758620689655,0.0,1
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.6109294513352955,0.3809293376193933,0.2691646385527157,0.7142857142857144,0.27586206896551724,1.0,0
0.5,0.625,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.6128610172428997,0.31404606362264237,0.10034803266024869,0.48979591836734704,0.034482758620689655,1.0,1
0.5,0.5,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.6179429292719649,0.45723157397485975,0.27307689112973565,0.3877551020408161,0.3103448275862069,0.0,1
0.5,0.375,0.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.6241816599104785,0.503934649107647,0.3365035592361556,0.36734693877551017,0.3448275862068966,0.0,0
0.5,0.5,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.6320324527311737,0.7290219257313378,0.4248905649093371,0.6122448979591835,0.3448275862068966,1.0,0
0.5,0.625,1.0,0.7777777777777778,0.0,1.0,0.0,1.0,1.0,0.5454545454545454,0.6333783375565193,0.5869540170290232,0.06823599770746983,0.8163265306122449,0.06896551724137931,1.0,0
0.5,0.5,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.6346492321760402,0.3980447731959951,0.06412439468066548,0.9387755102040813,0.034482758620689655,0.0,0
0.5,0.6875,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.6381219604348646,0.23156245319322988,0.18484770456263344,0.7346938775510203,0.1724137931034483,0.0,0
0.5,0.875,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.6386894620732869,0.20196329197055063,0.025558388916114998,0.6326530612244898,0.034482758620689655,1.0,0
0.5,1.0,1.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.6397019055996022,0.19213531045130372,0.04995390020848735,0.7551020408163263,0.06896551724137931,1.0,1
0.5,0.8125,0.0,0.8888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.6413159372215328,0.12145564734483198,0.0829380933790732,0.5918367346938775,0.034482758620689655,1.0,0
0.5,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.6429629948330992,0.16250734506238987,0.08474885996461529,0.5714285714285712,0.13793103448275862,1.0,0
0.5,0.6875,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.6437297128768942,0.15316327353588427,0.036481132310554776,0.510204081632653,0.06896551724137931,0.0,0
0.5,0.875,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.6456202235405013,0.16367679421151476,0.09809703383143259,0.7142857142857144,0.06896551724137931,,0
0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.6463711860663048,0.12960146555597804,0.03561728036148882,0.7346938775510203,0.034482758620689655,0.0,1
0.5,0.8125,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5454545454545454,0.6480765693935127,0.16529558835389951,0.08794677342990755,0.7755102040816326,0.13793103448275862,,0
1.0,0.5,1.0,0.5555555555555556,0.0,0.0,1.0,1.0,1.0,0.0,0.6506621407931268,0.19172629129077232,0.13620619481522706,0.6734693877551021,0.13793103448275862,0.0,1
1.0,0.3125,0.0,0.5555555555555556,0.0,0.0,1.0,1.0,1.0,0.0,0.6512366112183532,0.18501492055810953,0.02594047727820186,,0.0,,1
1.0,0.125,1.0,0.5555555555555556,0.0,0.0,1.0,1.0,1.0,0.0,0.6520743805884748,0.15202262855299395,0.04037677235009262,0.9591836734693877,0.034482758620689655,0.0,0
1.0,0.3125,1.0,0.5555555555555556,0.0,0.0,1.0,1.0,1.0,0.0,0.6548191736170216,0.1580772642955077,0.14493608326203786,0.9183673469387754,0.1724137931034483,1.0,0
1.0,0.5,1.0,0.5555555555555556,0.0,0.0,1.0,1.0,1.0,0.0,0.6602931556514892,0.34438837233417446,0.29457351463149245,0.7142857142857144,0.1724137931034483,0.0,0
1.0,0.625,1.0,0.5555555555555556,0.0,0.0,1.0,1.0,1.0,0.0,0.6616228304727474,0.3630937978869264,0.06734722695218082,0.8163265306122449,0.034482758620689655,0.0,0
1.0,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.6799628593962426,0.956125493991451,1.0,0.510204081632653,0.41379310344827586,0.0,0
1.0,0.6875,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.682009864772207,0.8258096851128548,0.10667740944090505,0.8163265306122449,0.06896551724137931,1.0,0
1.0,0.875,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.6867774239182701,0.9565402739852293,0.2558413834921215,0.7755102040816326,0.10344827586206896,0.0,1
1.0,0.6875,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.6885025016429673,0.32473240929568054,0.08902658836624,0.1428571428571428,0.13793103448275862,0.0,0
1.0,0.8125,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.6931467435616744,0.4234961344808914,0.24908008073693216,0.44897959183673475,0.1724137931034483,0.0,1
1.0,0.625,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.6996960396990576,0.4912492942979273,0.3535314101552442,0.693877551020408,0.1724137931034483,0.0,1
1.0,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7059224992129818,0.6624209325636861,0.335830751468133,0.8367346938775508,0.1724137931034483,1.0,1
1.0,0.375,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7071377950334365,0.53203023285288,0.06107599405271159,0.48979591836734704,0.034482758620689655,0.0,1
1.0,0.5,0.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7077213551805811,0.3051743804223843,0.02643885340266299,0.5714285714285712,0.034482758620689655,1.0,0
1.0,0.6875,0.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7085832123137857,0.10117751431567064,0.04169746907991462,,0.0,0.0,1
1.0,0.5,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7105423503778749,0.12946320555805194,0.10185977357111412,0.8163265306122449,0.1724137931034483,0.0,0
1.0,0.6875,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7107068743445931,0.1135287407970689,0.003463714065004858,0.7142857142857144,0.034482758620689655,,0
1.0,0.8125,0.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7162997802408231,0.29343380226515964,0.3010939355931922,0.6734693877551021,0.20689655172413793,1.0,1
1.0,0.625,0.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7186137204504504,0.30692567372944823,0.12131305496258026,0.30612244897959173,0.13793103448275862,1.0,1
1.0,0.5,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7211377847317518,0.39665065155024026,0.1328338497063734,0.9591836734693877,0.1724137931034483,1.0,0
1.0,0.625,0.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7215819691428179,0.20086297282038876,0.018797086160925652,,0.0,,1
1.0,0.5,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7217364944154265,0.11874805571877915,0.0029155003280976156,0.6326530612244898,0.034482758620689655,,0
1.0,0.625,0.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7248157892105608,0.13986150956874402,0.16327632464220748,0.12244897959183665,0.20689655172413793,0.0,1
1.0,0.5,0.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7321892201351886,0.4033562614496562,0.3987175121063868,0.3877551020408161,0.5172413793103449,1.0,0
1.0,0.625,1.0,0.5555555555555556,1.0,1.0,1.0,1.0,0.75,0.0,0.7347404020868792,0.49449264341594384,0.13432067181101578,0.6326530612244898,0.10344827586206896,1.0,0
1.0,0.5,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7410371554503035,0.6168412199140485,0.3396848601639657,0.6122448979591835,0.3793103448275862,0.0,1
1.0,0.3125,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7426949692328064,0.39949650317421914,0.08533860504522763,0.5918367346938775,0.034482758620689655,1.0,1
1.0,0.125,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7481109285423633,0.5084338598734921,0.2913922137036822,0.24489795918367352,0.3448275862068966,0.0,0
1.0,0.3125,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7546628001009567,0.5181351030613068,0.35367261672384154,0.7551020408163263,0.20689655172413793,0.0,0
1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7561788142215365,0.512742963142189,0.07756393750363398,0.22448979591836737,0.10344827586206896,1.0,1
1.0,0.375,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7612445162465146,0.49942391667530805,0.2721881203744466,0.7755102040816326,0.20689655172413793,1.0,0
1.0,0.5,0.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7651441584447607,0.39856900902146497,0.20825476987482455,0.1428571428571428,0.1724137931034483,0.0,1
1.0,0.375,1.0,0.6666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.7706978270413773,0.5521067367183989,0.2989426119892683,0.693877551020408,0.3103448275862069,0.0,1
1.0,0.5,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.5,0.0,0.7748388013565503,0.5169426105791942,0.22148665597926756,0.34693877551020424,0.1724137931034483,0.0,0
1.0,0.6875,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.5,0.0,0.7787714695444322,0.518198472227023,0.21006553646036666,0.22448979591836737,0.20689655172413793,1.0,1
1.0,0.5,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.5,0.0,0.7804892754915949,0.37233417441498745,0.0886278874666711,0.7959183673469385,0.10344827586206896,1.0,0
1.0,0.6875,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.5,0.0,0.7819339352951175,0.2698028642862904,0.07365168492661411,0.7346938775510203,0.06896551724137931,,1
1.0,0.5,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.5,0.0,0.785073373750277,0.2396391414054129,0.166573913332392,0.6326530612244898,0.20689655172413793,0.0,1
1.0,0.375,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.5,0.0,0.7880569234745403,0.2877709031834365,0.1580267627978836,0.34693877551020424,0.10344827586206896,0.0,0
1.0,0.5,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.5,0.0,0.7888195511434719,0.2618356319057989,0.03625686305454727,0.5714285714285712,0.06896551724137931,,1
1.0,0.375,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.5,0.0,0.7904066165903788,0.20280437362460108,0.08145957754317182,0.8775510204081631,0.10344827586206896,0.0,0
1.0,0.5,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.5,0.0,0.7925224008621905,0.16980632078623853,0.1104484554493276,0.9591836734693877,0.13793103448275862,0.0,1
1.0,0.375,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.5,0.0,0.7970683222888164,0.31367160946159256,0.24368931232401092,0.7959183673469385,0.27586206896551724,0.0,1
1.0,0.5,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.800727086856232,0.39245100411323497,0.1950478025766046,0.6122448979591835,0.10344827586206896,0.0,1
1.0,0.3125,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.8052342254693404,0.4833857569158803,0.2415629075263101,0.8163265306122449,0.27586206896551724,0.0,0
1.0,0.5,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.8087827014108159,0.4454564308181536,0.18900083893314287,0.6122448979591835,0.10344827586206896,1.0,1
1.0,0.3125,0.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.8157113419429161,0.5697982556196929,0.3743303070827554,0.34693877551020424,0.3793103448275862,1.0,1
1.0,0.1875,0.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.8185143091917391,0.5049946424250804,0.14812569045858912,0.5306122448979593,0.20689655172413793,1.0,0
1.0,0.375,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.8205260161475881,0.4465567499683154,0.10474204882424767,0.6530612244897958,0.034482758620689655,0.0,1
1.0,0.5,1.0,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,0.8220009750241711,0.2391725139124123,0.07531293867481789,0.8571428571428572,0.10344827586206896,0.0,0
1.0,0.6875,0.0,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,0.8246256322280334,0.2323920131807865,0.13834921215040993,0.24489795918367352,0.20689655172413793,1.0,1
1.0,0.5,1.0,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,0.8251510181549018,0.17587247819524618,0.023249246206111754,0.6734693877551021,0.034482758620689655,0.0,0
1.0,0.6875,0.0,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,0.8284431639382858,0.2449736729920616,0.17494663222333895,0.7755102040816326,0.24137931034482757,0.0,0
1.0,0.8125,1.0,0.33333333333333337,1.0,1.0,0.0,0.0,0.0,0.0,0.828566632661007,0.1498623160853986,0.0012127152361887513,0.5306122448979593,0.034482758620689655,,0
1.0,0.5,1.0,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.8307583161108354,0.21322572096828085,0.11460989608857805,0.7959183673469385,0.10344827586206896,0.0,1
1.0,0.3125,0.0,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.8375786374567445,0.34738976645582026,0.3683913249329269,0.12244897959183665,0.3103448275862069,1.0,1
1.0,0.125,1.0,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.8398898507497962,0.430581959374604,0.1211635421252419,0.510204081632653,0.10344827586206896,1.0,1
1.0,0.0,1.0,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.8411716530356188,0.3959823948935975,0.06472244603001885,0.7551020408163263,0.034482758620689655,1.0,1
1.0,0.5,1.0,0.33333333333333337,0.0,0.0,1.0,1.0,0.0,0.0,0.8440118881443063,0.24463378383049328,0.15016903256887976,0.8163265306122449,0.13793103448275862,,1
1.0,0.3125,0.0,0.33333333333333337,0.0,0.0,1.0,1.0,0.0,0.0,0.8441664134169145,0.16262256172732828,0.0029155003280976156,,0.0,,1
1.0,0.125,0.0,0.33333333333333337,0.0,0.0,1.0,1.0,0.0,0.0,0.8454562449570983,0.16292788588941506,0.06516267827329285,0.4285714285714284,0.06896551724137931,0.0,1
1.0,0.0,1.0,0.33333333333333337,0.0,0.0,1.0,1.0,0.0,0.0,0.846302043581581,0.08708651619370225,0.04081700459336661,0.9183673469387754,0.034482758620689655,0.0,0
1.0,0.1875,0.0,0.33333333333333337,0.0,0.0,1.0,1.0,0.0,0.0,0.8468742415763277,0.102969133455463,0.025815883247086578,,0.0,,1
0.5,0.5,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.8506204189695228,0.19637528372103744,0.19984051964017246,0.2857142857142856,0.1724137931034483,1.0,1
0.5,0.3125,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.8548707729384437,0.32583848927908937,0.22748378201028316,0.24489795918367352,0.24137931034482757,0.0,1
0.5,0.125,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.8560418321122305,0.3486110631041674,0.05865056358033408,0.5306122448979593,0.06896551724137931,0.0,0
0.5,0.3125,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.8588635847863508,0.3134584586314565,0.14915566778247544,0.18367346938775508,0.20689655172413793,0.0,0
0.5,0.5,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.8607828795693656,0.22481651746108558,0.09967522489222616,0.8163265306122449,0.13793103448275862,0.0,0
0.5,0.625,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.862084073261947,0.2297650732201906,0.06578564842886926,0.693877551020408,0.034482758620689655,0.0,1
0.5,0.5,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.8632092293400471,0.16524950168792418,0.056133764151805376,0.8367346938775508,0.034482758620689655,1.0,1
0.5,0.375,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.8718529489027345,0.4209556070189993,0.46836557549982977,0.6326530612244898,0.48275862068965514,1.0,0
0.5,0.5,1.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.8721768459937508,0.38379247174311304,0.012201908780556686,0.8775510204081631,0.034482758620689655,,1
0.5,0.375,0.0,0.5555555555555556,0.0,1.0,0.0,1.0,0.3333333333333333,1.0,0.8745663823906638,0.43187238602191425,0.12545788306434869,0.20408163265306123,0.10344827586206896,0.0,1
0.5,0.5,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.8816095534189324,0.3710091827681957,0.38060984625096567,0.7551020408163263,0.27586206896551724,0.0,1
0.5,0.3125,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.8845340199507279,0.46989964628483877,0.15478731798888623,0.6530612244897958,0.1724137931034483,0.0,0
0.5,0.5,0.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.885462232053935,0.4143306487850404,0.045335614788480874,0.24489795918367352,0.06896551724137931,0.0,1
0.5,0.3125,1.0,0.4444444444444445,0.0,1.0,0.0,1.0,0.0,0.0,0.8872060952039297,0.21281670180774953,0.09005656569012634,0.7142857142857144,0.10344827586206896,,0
