x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,labels
0.5,0.625,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,0.0,0.4315725079253872,0.39307630563682966,0.31115563833435317,0.4492753623188406,0.29411764705882354,0.0,0
0.5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,0.0,0.43254424872204505,0.34007923150617536,0.0431607754012493,0.7536231884057971,0.029411764705882353,0.0,1
0.5,0.625,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.5,0.0,0.4330046107352304,0.28863053779032133,0.020447408941454925,0.7101449275362319,0.029411764705882353,0.0,1
0.5,0.5,1.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.4340287307678509,0.08402164625462831,0.04548724810553849,0.6811594202898552,0.029411764705882353,0.0,0
0.5,0.3125,0.0,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.43758733972672875,0.17251236373993423,0.15805894179111504,0.1594202898550725,0.11764705882352941,,1
0.5,0.5,0.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.44662684532729535,0.4659848269076408,0.40149808704773304,0.34782608695652173,0.4117647058823529,0.0,1
0.5,0.6875,0.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.4516758403499055,0.6036663991092928,0.2242558313105572,0.1594202898550725,0.2647058823529412,1.0,0
0.5,0.5,0.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.45464662106241743,0.5835581678361512,0.13195000100858648,0.3333333333333335,0.029411764705882353,1.0,0
0.5,0.375,0.0,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.4636435874568989,0.582103000958028,0.3996086684641919,,0.0,,1
0.5,0.5,1.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.4654273577960513,0.47040729136998005,0.0792278262272816,0.6521739130434783,0.058823529411764705,,1
0.5,0.625,0.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.46909496400895534,0.49424406411019906,0.1629001566670925,0.2028985507246377,0.029411764705882353,1.0,0
0.5,0.5,1.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.4693833525768995,0.19634395795033788,0.01280904769269044,0.7391304347826086,0.029411764705882353,,0
0.5,0.375,0.0,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.4764248779571371,0.37619947696848854,0.3127559288072457,0.4492753623188406,0.1764705882352941,0.0,1
0.5,0.5,0.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.48002330119074965,0.3738328888428574,0.1598273300027568,0.34782608695652173,0.14705882352941177,0.0,0
0.5,0.375,1.0,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.5,0.4871642865652861,0.6082442194660935,0.3171735373815752,0.6956521739130435,0.20588235294117646,1.0,0
0.5,0.5,1.0,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.48912305805118056,0.4343750809145283,0.08700066566704547,0.6231884057971016,0.14705882352941177,0.0,1
0.5,0.6875,0.0,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.4917544334254613,0.40129463245384633,0.11687499579755656,0.17391304347826098,0.14705882352941177,0.0,1
0.5,0.875,1.0,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.49432631446525266,0.2449962455658838,0.11423249934441884,0.7246376811594204,0.08823529411764705,0.0,1
0.5,1.0,0.0,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.49550908605651117,0.2184511017322182,0.05253390531390572,,0.0,1.0,0
0.5,0.8125,1.0,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.49602909378926086,0.14622614639703785,0.023096629304142604,0.49275362318840576,0.058823529411764705,0.0,0
0.5,0.625,1.0,1.0,0.8333333333333333,0.0,1.0,1.0,1.0,0.0,0.0,0.49613506334178625,0.06187307423422489,0.004706736684978114,0.7391304347826086,0.029411764705882353,,1
0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4971788634341614,0.05711918386370109,0.04636135634703442,0.4782608695652175,0.058823529411764705,,1
0.75,0.6875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49882457058488083,0.095626731570907,0.0730956207177101,0.5942028985507246,0.08823529411764705,,0
0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.503284829050675,0.2445767846508376,0.19810654707072883,0.34782608695652173,0.20588235294117646,1.0,0
0.75,0.3125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5035000986273764,0.21623469097123324,0.00956139938005554,0.6811594202898552,0.029411764705882353,,0
0.75,0.1875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.507420366530516,0.29404210144739906,0.17412236170599035,0.7246376811594204,0.1764705882352941,0.0,1
0.75,0.375,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5108892041398975,0.26012790968644,0.1540716634279836,0.6956521739130435,0.08823529411764705,,0
0.75,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5122486421137232,0.299267238031123,0.06038070775871924,0.7681159420289856,0.08823529411764705,0.0,1
0.75,0.6875,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5125191672428131,0.17441806271199606,0.012015626365794129,0.6956521739130435,0.029411764705882353,,1
0.75,0.875,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5140888790858643,0.10945340617798607,0.06972021812362582,0.3913043478260869,0.029411764705882353,1.0,1
0.75,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5149965839957819,0.09400067320887599,0.040316561661612536,0.7101449275362319,0.029411764705882353,1.0,1
0.75,0.5,0.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5255264756600806,0.4449496387975453,0.4676949765671753,0.2753623188405798,0.5882352941176471,1.0,1
0.75,0.6875,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5283622208856603,0.4882576836436135,0.12595227369001433,0.3913043478260869,0.08823529411764705,,0
0.75,0.5,0.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5333697363977103,0.6285026281038812,0.22241348009386583,0.3913043478260869,0.20588235294117646,0.0,0
0.75,0.3125,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5351174770890043,0.32808575645374277,0.07762753575438905,0.11594202898550732,0.11764705882352941,0.0,1
0.75,0.5,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5361714199814069,0.2671344605266565,0.046811858286882335,0.7101449275362319,0.029411764705882353,0.0,0
0.75,0.375,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5393574702706205,0.20482638978793916,0.141511400388642,0.4782608695652175,0.11764705882352941,,1
0.75,0.5,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5435223764550188,0.287511975350198,0.18498819953873982,0.6956521739130435,0.20588235294117646,1.0,0
0.75,0.375,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.554471756162243,0.6260117552626808,0.48632692993013865,0.11594202898550732,0.5294117647058824,0.0,1
0.75,0.5,0.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5627835537071102,0.8013515962818155,0.36917625384103336,0.3623188405797102,0.4117647058823529,0.0,1
0.75,0.625,0.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.5685299797704124,0.855451697263147,0.25523288260726323,0.2028985507246377,0.1764705882352941,1.0,1
0.75,0.5,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.5690764798912934,0.4995934854094922,0.02427331347538713,0.34782608695652173,0.029411764705882353,1.0,1
0.75,0.6875,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.5700854614164103,0.24978120711529994,0.04481485715054162,0.6811594202898552,0.029411764705882353,1.0,1
0.75,0.875,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.5723683483479574,0.1313016234690971,0.10139655601352852,0.6376811594202898,0.08823529411764705,0.0,1
0.75,1.0,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.573025662343765,0.1350923072939592,0.029195215265964244,0.5072463768115942,0.058823529411764705,1.0,0
0.75,0.8125,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.5742412844963063,0.14216100049196032,0.053992993686248936,0.7246376811594204,0.029411764705882353,,1
0.75,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5743991791295692,0.06946997747339528,0.0070130376606173895,,0.0,,1
0.75,0.6875,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5801704323451774,0.2444058931669299,0.2563356037734581,0.2028985507246377,0.23529411764705882,0.0,1
0.75,0.875,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.587491111803782,0.45324564356179275,0.3251548180173881,0.6376811594202898,0.3235294117647059,0.0,0
0.75,0.6875,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5891910148113644,0.5059941482613086,0.07550278033659893,0.6521739130434783,0.08823529411764705,0.0,0
0.75,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5903910443011771,0.34962326195593074,0.053300431002602164,0.46376811594202905,0.029411764705882353,1.0,0
0.75,0.375,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.5961557879585587,0.2963983325133994,0.2560464756628094,0.6956521739130435,0.29411764705882354,0.0,1
0.75,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.6022770434676508,0.44764247430154575,0.2718812826529858,0.34782608695652173,0.20588235294117646,0.0,0
0.75,0.375,1.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.6029932462576475,0.4310918930115739,0.03181081608090208,0.7101449275362319,0.029411764705882353,0.0,0
0.75,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6036055988861693,0.2548406307449315,0.027198214129623532,0.43478260869565233,0.029411764705882353,1.0,1
0.75,0.6875,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6044687965840262,0.07497475466714999,0.03833973225392173,0.6811594202898552,0.029411764705882353,0.0,1
0.75,0.875,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6101546686173139,0.24497553144662226,0.2525433187872757,0.4782608695652175,0.3529411764705882,0.0,0
0.75,0.6875,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6121137428733584,0.2910437326842909,0.08701411348614539,0.7536231884057971,0.1764705882352941,0.0,0
0.75,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6147101482953057,0.35033272054063846,0.11532177269151377,0.5652173913043479,0.20588235294117646,1.0,1
0.75,0.625,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6187326011240948,0.29343103492918354,0.17866100065221924,0.7246376811594204,0.20588235294117646,0.0,1
0.75,0.5,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.6204573312839831,0.2854146707749669,0.07660550150279379,0.3623188405797102,0.08823529411764705,1.0,0
0.75,0.3125,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.6226356111286803,0.27111157142487247,0.09675033451450013,0.4492753623188406,0.029411764705882353,1.0,0
0.75,0.125,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.6228150024425982,0.13964941353149837,0.007967832816712952,0.6231884057971016,0.029411764705882353,1.0,0
0.75,0.0,1.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.6245856022802225,0.1412185080655602,0.07864284609643432,0.7681159420289856,0.029411764705882353,1.0,0
0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.6267431423696397,0.14050904948085238,0.09582915890615441,0.7536231884057971,0.11764705882352941,0.0,0
0.75,0.3125,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.6283629626725279,0.18978276067424454,0.07194583218466545,0.7391304347826086,0.11764705882352941,1.0,0
0.75,0.125,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.6294862399292972,0.16763936718365655,0.04989140886076801,0.5652173913043479,0.08823529411764705,1.0,1
0.75,0.3125,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.6296202157207043,0.09841795914139974,0.00595065995172233,0.7826086956521741,0.029411764705882353,,1
0.75,0.5,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.6306143615084676,0.07701509541441184,0.04415591401464468,,0.0,0.0,0
0.75,0.375,1.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.6310341523215433,0.05295046736231583,0.0186454011820633,0.7536231884057971,0.029411764705882353,1.0,1
0.75,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.6341442073030886,0.15475518500297764,0.13813599779455768,0.7246376811594204,0.14705882352941177,0.0,1
0.75,0.625,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.0,0.6350060425352702,0.1502291499443308,0.03827921706797201,0.7826086956521741,0.029411764705882353,0.0,1
0.75,0.5,0.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6365777223842968,0.18963258330959837,0.0698076289477754,0.3913043478260869,0.058823529411764705,0.0,1
0.75,0.6875,1.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6401113528057937,0.20412210973304676,0.1569494967153702,0.6376811594202898,0.1764705882352941,0.0,1
0.75,0.875,1.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.641043127942642,0.2065145905077548,0.041385663280057564,0.5507246376811594,0.029411764705882353,1.0,0
0.75,0.6875,1.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6455326037279181,0.30632557416949324,0.19940426161387279,0.5217391304347827,0.1764705882352941,0.0,1
0.75,0.8125,0.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6496817658645125,0.32738147639885035,0.1842889129455431,0.3623188405797102,0.2647058823529412,1.0,0
0.75,0.625,1.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6532539994801436,0.4177053934388027,0.1586640936506122,0.5507246376811594,0.08823529411764705,,0
0.75,0.5,0.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6545987531016909,0.3101317935838015,0.05972848853237227,0.3913043478260869,0.029411764705882353,0.0,0
0.75,0.375,0.0,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6562474879539112,0.22459801662308065,0.07323009890870948,0.28985507246376807,0.058823529411764705,,1
0.75,0.5,1.0,1.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6617772819748364,0.2915615856658294,0.24561096804125793,0.7246376811594204,0.2647058823529412,1.0,0
0.75,0.375,1.0,0.0,0.8333333333333333,0.0,1.0,0.0,1.0,0.0,0.3333333333333333,0.6666791307045113,0.41324150073794047,0.21772019122798764,0.7246376811594204,0.20588235294117646,0.0,0
0.75,0.5,1.0,1.0,0.8333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.6670822691593331,0.3706325574169493,0.01790577113156674,0.7536231884057971,0.029411764705882353,0.0,1
0.75,0.6875,0.0,1.0,0.8333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.6674713288021763,0.19478004194609153,0.017280447543419647,,0.0,,0
0.75,0.5,1.0,1.0,0.8333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.671855743345377,0.17707982703710415,0.1947378683861945,0.7536231884057971,0.20588235294117646,0.0,1
0.75,0.6875,1.0,1.0,0.8333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.6729275496766339,0.1999533932316615,0.04760527961377864,0.7536231884057971,0.029411764705882353,1.0,1
0.75,0.8125,1.0,1.0,0.8333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.6760701524493121,0.2941456720437068,0.13958163834780096,0.7681159420289856,0.1764705882352941,1.0,0
0.75,0.625,1.0,1.0,0.8333333333333333,0.0,0.0,1.0,1.0,0.0,0.0,0.6769304738307435,0.17359467647134974,0.03821197797247232,0.5942028985507246,0.029411764705882353,1.0,1
0.5,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00013140224513149388,0.0,0.011565124425946224,0.43478260869565233,0.029411764705882353,,0
0.5,0.3125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0022444351224879355,0.0,0.0938523294984636,0.7681159420289856,0.08823529411764705,0.0,0
0.5,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004641315015537408,0.1631806530126097,0.10645965990465497,0.42028985507246386,0.1764705882352941,1.0,1
0.5,0.3125,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005737797114025208,0.1917816731829833,0.04870127687042354,0.7101449275362319,0.08823529411764705,1.0,0
0.5,0.1875,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005930056159321288,0.12607648688537323,0.008539365128460293,0.7826086956521741,0.029411764705882353,,0
0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.007264364210691088,0.08972838611118301,0.05926453877342443,0.5652173913043479,0.08823529411764705,1.0,1
0.5,0.6875,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.00743618627085727,0.058097925998808926,0.007631637339214514,0.6521739130434783,0.029411764705882353,,1
0.5,0.875,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.007603466778772362,0.05724346857927034,0.007429920052715451,0.8260869565217392,0.029411764705882353,,1
0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.009377548473122565,0.07228709769296497,0.07879749601608362,0.4492753623188406,0.11764705882352941,0.0,0
0.5,0.8125,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.010150217896107755,0.09284068253022966,0.03431883434304042,0.6956521739130435,0.058823529411764705,0.0,0
0.5,0.625,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.01114224429282052,0.12105331296444938,0.04406177928094512,0.5217391304347827,0.029411764705882353,1.0,1
0.5,0.5,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.012472919102389448,0.1058853991351855,0.05910316494422517,0.7536231884057971,0.08823529411764705,,0
0.5,0.3125,0.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.013601343451709902,0.11805494420134123,0.05012002178546695,0.3623188405797102,0.058823529411764705,1.0,1
0.5,0.5,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.01372563059831469,0.08837161129955205,0.005520329740524331,0.49275362318840576,0.029411764705882353,,0
0.5,0.3125,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.015871514036954006,0.1162579943554025,0.09531141787080682,0.2753623188405798,0.11764705882352941,0.0,1
0.5,0.5,0.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.017087136189495363,0.11924082752906448,0.053992993686248936,0.4782608695652175,0.058823529411764705,1.0,1
0.5,0.625,1.0,1.0,0.16666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.020483157577784305,0.23115921389917402,0.15083746293444866,0.6956521739130435,0.11764705882352941,0.0,1
0.5,0.5,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.02174071339611071,0.2007716009424924,0.05585551663159028,0.30434782608695654,0.058823529411764705,1.0,0
0.5,0.3125,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.02441780706305234,0.2507651277802232,0.11890561648164712,0.49275362318840576,0.14705882352941177,0.0,1
0.5,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.02451560182152578,0.1379404986924212,0.004343645569279802,0.5942028985507246,0.029411764705882353,,1
0.5,0.6875,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.02579374601005712,0.13864477874731362,0.05676996833038603,0.28985507246376807,0.08823529411764705,0.0,1
0.5,0.8125,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.026897797362296735,0.0848346754356438,0.049037472347921975,0.4782608695652175,0.058823529411764705,1.0,0
0.5,0.625,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.02816700983140093,0.12490613914709611,0.056373257666937876,0.6231884057971016,0.058823529411764705,,0
0.5,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.031431023434258236,0.19283809326532195,0.1449742138068759,0.5507246376811594,0.1764705882352941,0.0,0
0.5,0.375,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.03380065401380118,0.23613060252194398,0.1052493561856606,0.4782608695652175,0.08823529411764705,0.0,1
0.5,0.5,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.03430128445694616,0.20983920664923225,0.022235968881746605,0.7391304347826086,0.029411764705882353,,1
0.5,0.625,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.6666666666666666,0.0,0.03617149567394441,0.16216048263897878,0.08306717858031376,0.46376811594202905,0.08823529411764705,1.0,1
0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.036932508446151806,0.10713342482069341,0.033801093307692834,0.5797101449275364,0.058823529411764705,0.0,1
0.5,0.6875,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.03812905607923859,0.13093912638202013,0.05314578108295288,0.7391304347826086,0.058823529411764705,0.0,1
0.5,0.875,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.03896651831433931,0.09561119598146085,0.03719666763042704,0.7971014492753623,0.029411764705882353,1.0,0
0.5,0.6875,1.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.04337863632627178,0.22050697806892622,0.19596834383383877,0.6956521739130435,0.23529411764705882,0.0,1
0.5,0.8125,0.0,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.04768705556180441,0.3269568369539887,0.1913624657921102,0.3333333333333335,0.23529411764705882,0.0,1
0.5,0.5,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.04853072458498161,0.32716915667641955,0.037472347921975756,0.49275362318840576,0.058823529411764705,0.0,0
0.5,0.3125,1.0,0.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.04863926768378262,0.17995391108464304,0.004821043147327583,0.6811594202898552,0.029411764705882353,,1
0.5,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.0512673125864125,0.12247223013386498,0.11672706978745723,0.7101449275362319,0.14705882352941177,0.0,1
0.5,0.6875,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.05412591695832263,0.19139846197664478,0.1269675840320596,0.5072463768115942,0.08823529411764705,0.0,1
0.5,0.8125,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,0.0,0.05459399961033482,0.20369747028818513,0.02079032832850333,0.4782608695652175,0.029411764705882353,0.0,1
0.5,0.5,1.0,1.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.05492901478139012,0.12525827917454233,0.01488001183408081,0.7971014492753623,0.029411764705882353,,0
0.5,0.3125,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.055626143051932204,0.05131923047046943,0.030963603477606027,0.34782608695652173,0.029411764705882353,0.0,0
0.5,0.125,1.0,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.059775305188526646,0.17724036146138109,0.1842889129455431,0.6811594202898552,0.1764705882352941,1.0,1
0.5,0.3125,1.0,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.060917808349825485,0.20486263949664688,0.05074534537361405,0.6231884057971016,0.08823529411764705,0.0,0
0.5,0.1875,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.062306160872983234,0.22850780663369666,0.061664974482763264,0.34782608695652173,0.058823529411764705,0.0,1
0.5,0.375,1.0,0.0,0.8333333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0630541545287375,0.11216177727143262,0.033222837086395514,0.7246376811594204,0.029411764705882353,0.0,0
0.5,0.5,0.0,1.0,0.8333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.06528329975864677,0.14933326428626909,0.09900956812328962,0.4782608695652175,0.11764705882352941,1.0,0
0.5,0.3125,1.0,0.0,0.8333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.06806288112138797,0.19692395328966106,0.12345770324697594,0.7101449275362319,0.029411764705882353,0.0,1
0.5,0.5,0.0,1.0,0.8333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.06893031760134588,0.20100981331400014,0.038528001721320856,0.5072463768115942,0.08823529411764705,0.0,1
0.5,0.6875,1.0,1.0,0.8333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.07263243961135818,0.2513969084177002,0.16443320804448538,0.5942028985507246,0.14705882352941177,1.0,1
0.5,0.8125,1.0,1.0,0.8333333333333333,1.0,1.0,0.0,1.0,0.0,0.0,0.07273583561760796,0.15985085834131688,0.004592430222628645,0.7391304347826086,0.029411764705882353,,1
0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0773221978509072,0.2870666217860749,0.20370756372585277,0.28985507246376807,0.23529411764705882,1.0,1
0.75,0.6875,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07988878041307235,0.24822246964086891,0.11399716251016993,0.3623188405797102,0.14705882352941177,0.0,0
0.75,0.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08436599400727043,0.39784055306698424,0.19885962494032533,0.37681159420289867,0.1764705882352941,0.0,1
0.75,0.6875,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08527642384853865,0.2720954920897956,0.040437592033511965,0.7536231884057971,0.029411764705882353,1.0,0
0.75,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.08613144675234358,0.2135470339970482,0.03797664113822341,0.5217391304347827,0.029411764705882353,1.0,0
